95.542	95.136
98.912	98.651
102.400	101.896
103.590	103.398
102.400	102.351
100.061	100.523
96.653	97.263
94.445	94.737
93.360	93.729
93.360	94.472
95.542	96.124
97.776	97.900
100.061	100.036
101.224	101.201
102.400	101.215
101.224	100.575
100.061	99.911
98.912	98.960
97.776	98.333
97.776	98.543
98.912	98.947
98.912	99.766
101.224	100.916
102.400	102.426
104.793	104.694
107.243	107.230
109.749	109.918
112.315	113.313
116.275	116.533
120.376	120.505
123.190	123.148
124.621	124.617
126.069	126.137
126.069	126.722
127.534	126.208
124.621	124.840
123.190	122.433
117.627	117.836
113.620	113.992
109.749	108.592
103.590	103.982
98.912	98.599
93.360	94.644
89.144	90.673
86.108	86.696
84.141	85.095
83.175	83.129
82.219	82.566
82.219	82.260
82.219	82.415
82.219	82.230
83.175	82.654
83.175	83.273
85.119	84.333
85.119	85.475
87.108	86.735
89.144	88.644
91.228	91.229
94.445	93.538
95.542	95.218
98.912	96.796
98.912	98.444
100.061	99.135
97.776	99.236
98.912	98.219
106.011	105.445
104.793	105.000
106.011	105.867
107.243	107.020
108.489	109.390
111.025	110.830
112.315	112.383
113.620	114.490
113.620	114.863
112.315	112.255
109.749	10.000
97.776	10.000
82.219	10.000
77.605	10.000
75.832	74.539
73.249	10.000
120.376	120.936
120.376	121.449
120.376	120.807
120.376	120.420
118.993	119.837
118.993	118.058
117.627	117.739
117.627	117.518
116.275	116.897
116.275	116.153
114.940	115.735
113.620	114.640
112.315	112.293
111.025	109.914
108.489	107.527
106.011	105.083
102.400	101.442
98.912	97.702
94.445	93.951
91.228	89.792
84.141	86.616
96.653	96.401
95.542	96.073
95.542	95.853
95.542	95.519
95.542	95.131
94.445	94.783
94.445	94.271
93.360	93.415
93.360	93.319
92.288	92.987
92.288	92.390
92.288	91.704
91.228	91.163
90.180	89.889
88.120	88.108
86.108	86.342
84.141	83.115
83.175	82.199
82.219	82.125
81.275	81.451
81.275	81.185
81.275	82.182
82.219	82.611
82.219	82.618
83.175	82.937
83.175	82.965
84.141	84.015
85.119	85.053
86.108	86.192
87.108	86.230
86.108	86.562
85.119	85.178
84.141	83.265
83.175	81.385
90.180	89.524
90.180	90.974
92.288	92.709
93.360	93.229
93.360	92.929
93.360	92.841
93.360	92.957
93.360	92.477
92.288	92.314
92.288	92.230
91.228	91.384
91.228	90.760
90.180	90.305
89.144	90.009
89.144	89.134
88.120	88.546
88.120	88.054
87.108	87.399
87.108	86.680
86.108	86.098
86.108	86.054
85.119	85.897
85.119	85.984
85.119	86.029
86.108	86.123
86.108	86.192
86.108	86.598
87.108	86.826
87.108	86.867
87.108	85.733
80.341	80.827
72.408	73.371
76.713	76.403
82.219	81.375
85.119	85.180
